epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.8138595481748073,0.955,0.49636174636174635,0.0,0.5502754383350486,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,20.309992790222168
2,0.6459500261888352,0.962,0.5,0.0,0.5309634090174405,0.9658848614072495,0.5311306901615271,0.3333333333333333,0.06666666666666667,0.9955947136563876,0.1111111111111111,0.0001,19.47487783432007
3,0.5573906647748473,0.962,0.5126381442170916,0.05,0.4250695047164371,0.9552238805970149,0.5256240822320117,0.125,0.06666666666666667,0.9845814977973568,0.08695652173913043,0.0001,19.478875875473022
4,1.1059495687887932,0.962,0.5,0.0,0.40421676418804237,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.34433579444885
5,0.7663734849536149,0.963,0.5131578947368421,0.05128205128205128,0.49548886997140595,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.92653489112854
6,0.6880021537822116,0.964,0.5389539336907758,0.14285714285714285,0.4804273158515338,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,46.182661056518555
7,0.6646202195333276,0.969,0.5921052631578947,0.3111111111111111,0.7654742617354688,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,46.05125093460083
8,0.5703187487874848,0.966,0.5905460115986432,0.2916666666666667,0.8698571254694187,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,46.137470960617065
9,0.4918215837224112,0.968,0.6168618010723274,0.36,0.7143926191136909,0.9573560767590619,0.5911894273127754,0.2727272727272727,0.2,0.9823788546255506,0.23076923076923078,2.5e-05,46.119258880615234
10,0.5698965918671481,0.973,0.6700131305394463,0.49056603773584906,0.6276280092522897,0.9658848614072495,0.5633627019089574,0.4,0.13333333333333333,0.9933920704845814,0.2,2.5e-05,46.20946478843689
11,0.34893817861791815,0.971,0.6689736294999453,0.4727272727272727,0.8743042709317258,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,46.17579698562622
12,0.3109432140014171,0.978,0.7863551810920233,0.6666666666666666,1.1342396924085447,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,46.298211097717285
13,0.2923259833021782,0.981,0.8005525768683663,0.7076923076923077,1.3511682066740098,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,46.17536687850952
14,0.22008718673963584,0.986,0.8410657621183937,0.7878787878787878,1.4708865961582023,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,46.24248194694519
15,0.20718722040081525,0.988,0.867381551592078,0.8235294117647058,0.7641439062228592,0.9594882729211087,0.7534508076358297,0.4,0.5333333333333333,0.973568281938326,0.45714285714285713,2.5e-05,46.158069133758545
16,0.19098600464491028,0.987,0.9047762337236022,0.8266666666666667,1.7429190772114178,0.9680170575692963,0.5644640234948605,0.5,0.13333333333333333,0.9955947136563876,0.21052631578947367,2.5e-05,46.223695039749146
17,0.10735335273999565,0.986,0.9168946274209432,0.8205128205128205,1.6980838227037718,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,46.227274894714355
18,0.03992016743242391,0.993,0.9584473137104716,0.9090909090909091,2.217275185162551,0.9680170575692963,0.5644640234948605,0.5,0.13333333333333333,0.9955947136563876,0.21052631578947367,2.5e-05,46.33194375038147
19,0.11093724386211413,0.989,0.9058157347631032,0.8493150684931506,1.553302140445001,0.9701492537313433,0.6622613803230544,0.5555555555555556,0.3333333333333333,0.9911894273127754,0.4166666666666667,1.25e-05,46.23525905609131
20,0.13459261239358558,0.994,0.9589670642302222,0.9210526315789473,1.2122980979053966,0.9658848614072495,0.7245227606461087,0.4666666666666667,0.4666666666666667,0.9823788546255506,0.4666666666666667,1.25e-05,45.84144902229309
21,0.006942175051445048,0.997,0.9984407484407485,0.9620253164556962,1.05994293729653,0.9637526652452025,0.7556534508076358,0.4444444444444444,0.5333333333333333,0.9779735682819384,0.48484848484848486,1.25e-05,45.899439096450806
22,0.015525839310266179,0.999,0.986842105263158,0.9866666666666667,1.073827276535454,0.9637526652452025,0.7556534508076358,0.4444444444444444,0.5333333333333333,0.9779735682819384,0.48484848484848486,1.25e-05,45.847018003463745
23,0.06721182021051085,0.995,0.9721249589670642,0.935064935064935,1.011100233175949,0.9573560767590619,0.7845814977973569,0.391304347826087,0.6,0.9691629955947136,0.47368421052631576,1.25e-05,45.82395911216736
24,0.04352158062560901,0.998,0.9736842105263157,0.972972972972973,1.2007647109698854,0.9594882729211087,0.7212187958883994,0.3888888888888889,0.4666666666666667,0.9757709251101322,0.42424242424242425,1.25e-05,46.018559217453
25,0.031766384358807645,0.996,0.9726447094868147,0.9473684210526315,1.3410140162031057,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,1.25e-05,46.051690101623535
26,0.00011431817379991073,1.0,1.0,1.0,1.3955245761585247,0.9616204690831557,0.7223201174743026,0.4117647058823529,0.4666666666666667,0.9779735682819384,0.4375,1.25e-05,45.89418125152588
27,0.12541160408001725,0.995,0.9594868147499727,0.9333333333333333,1.2589576609711617,0.9744136460554371,0.7611600587371512,0.6153846153846154,0.5333333333333333,0.9889867841409692,0.5714285714285714,1.25e-05,45.965465784072876
28,5.403392908456756e-05,1.0,1.0,1.0,1.3411231165851198,0.9744136460554371,0.728928046989721,0.6363636363636364,0.4666666666666667,0.9911894273127754,0.5384615384615384,1.25e-05,45.85531306266785
29,0.018047926549941428,0.998,0.9736842105263157,0.972972972972973,1.4867930559824867,0.9744136460554371,0.6966960352422907,0.6666666666666666,0.4,0.9933920704845814,0.5,1.25e-05,45.914376735687256
30,0.0428827013801309,0.998,0.9863223547434075,0.9736842105263158,1.437294001385174,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,1.25e-05,45.82249999046326
31,0.007565811689565435,0.998,0.9863223547434075,0.9736842105263158,1.254140961051557,0.9680170575692963,0.7256240822320117,0.5,0.4666666666666667,0.9845814977973568,0.4827586206896552,6.25e-06,46.16716527938843
32,3.648357511804392e-05,1.0,1.0,1.0,1.6144537481623287,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,6.25e-06,45.901808977127075
33,0.04155458878491165,0.999,0.986842105263158,0.9866666666666667,1.607443554701793,0.9786780383795309,0.7311306901615271,0.7777777777777778,0.4666666666666667,0.9955947136563876,0.5833333333333334,6.25e-06,46.00890898704529
34,0.00019738255055975175,1.0,1.0,1.0,1.4259645048829965,0.9701492537313433,0.7267254038179148,0.5384615384615384,0.4666666666666667,0.986784140969163,0.5,6.25e-06,45.92583870887756
