epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.8005696942336471,0.956,0.4968814968814969,0.0,0.6052880431538596,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,20.010663986206055
2,0.6177639889398442,0.962,0.5,0.0,0.6340096614879012,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,0.0001,19.488612174987793
3,0.5117957786799648,0.964,0.564230222124959,0.21739130434782608,0.8256436417944139,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.50521492958069
4,0.974715567504263,0.962,0.5,0.0,0.6757406564429252,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.18362617492676
5,0.7554051405478754,0.96,0.498960498960499,0.0,0.3689572849880724,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.603461265563965
6,0.6269138716722717,0.965,0.5521118284276179,0.18604651162790697,0.886818138016327,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,45.60281014442444
7,0.6514418744976354,0.971,0.618421052631579,0.3829787234042553,0.5617087353645914,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,2.5e-05,45.28972291946411
8,0.5441763014828624,0.972,0.694769668453879,0.5172413793103449,1.2405144037127631,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,2.5e-05,45.03245520591736
9,0.5354324257036928,0.972,0.6821315242367874,0.5,0.5947228254695623,0.9616204690831557,0.5933920704845815,0.3333333333333333,0.2,0.986784140969163,0.25,2.5e-05,45.28237795829773
10,0.4118992302130215,0.977,0.747920997920998,0.6229508196721312,1.2410115685434575,0.9722814498933902,0.5666666666666667,1.0,0.13333333333333333,1.0,0.23529411764705882,2.5e-05,45.251347064971924
11,0.2928539754414446,0.982,0.8263486158223001,0.7352941176470589,0.5398684498927293,0.9637526652452025,0.7556534508076358,0.4444444444444444,0.5333333333333333,0.9779735682819384,0.48484848484848486,2.5e-05,45.122076988220215
12,0.3483892818641466,0.982,0.7884341831710253,0.7096774193548387,0.7214328075658687,0.9744136460554371,0.6644640234948604,0.7142857142857143,0.3333333333333333,0.9955947136563876,0.45454545454545453,2.5e-05,45.11012506484985
13,0.27028063077439823,0.979,0.7995130758288653,0.6865671641791045,0.6101286079616639,0.9680170575692963,0.6933920704845815,0.5,0.4,0.986784140969163,0.4444444444444444,2.5e-05,45.08706831932068
14,0.27900623054060664,0.979,0.8121512200459569,0.6956521739130435,0.6863620727314718,0.9744136460554371,0.6644640234948604,0.7142857142857143,0.3333333333333333,0.9955947136563876,0.45454545454545453,2.5e-05,45.232677936553955
15,0.21125388576476603,0.989,0.8552631578947368,0.8307692307692308,1.279585547417779,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,1.25e-05,45.152944803237915
16,0.12801103634825547,0.99,0.8936973410657622,0.8571428571428571,1.2532514300001298,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,1.25e-05,45.12674307823181
17,0.05463644252296826,0.991,0.9194933800196958,0.8767123287671232,0.9051473210518799,0.9616204690831557,0.7223201174743026,0.4117647058823529,0.4666666666666667,0.9779735682819384,0.4375,1.25e-05,45.54556226730347
18,0.02466591256146216,0.995,0.9594868147499727,0.9333333333333333,1.1904337047250506,0.9680170575692963,0.6611600587371512,0.5,0.3333333333333333,0.9889867841409692,0.4,1.25e-05,45.64945721626282
19,0.03682104706005989,0.999,0.986842105263158,0.9866666666666667,1.2449769035337737,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,6.25e-06,45.0816969871521
20,0.010861448261795928,0.997,0.9731644600065652,0.96,1.171746331902499,0.9594882729211087,0.6889867841409691,0.375,0.4,0.9779735682819384,0.3870967741935484,6.25e-06,45.20847821235657
21,0.027638527693265427,0.997,0.9731644600065652,0.96,1.4098326622027588,0.9701492537313433,0.6622613803230544,0.5555555555555556,0.3333333333333333,0.9911894273127754,0.4166666666666667,6.25e-06,45.017650842666626
22,0.02407543293948974,0.998,0.9736842105263157,0.972972972972973,1.3591440849569214,0.9680170575692963,0.6933920704845815,0.5,0.4,0.986784140969163,0.4444444444444444,6.25e-06,44.84529185295105
23,0.008678788458968658,0.999,0.986842105263158,0.9866666666666667,1.1887968329925152,0.9616204690831557,0.6900881057268722,0.4,0.4,0.9801762114537445,0.4,3.125e-06,45.03967905044556
