epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.07927312823810871,0.955,0.49636174636174635,0.0,0.053103220242773495,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.68359875679016
2,0.061959859348345615,0.962,0.5,0.0,0.05313360007402808,0.9658848614072495,0.4988986784140969,0.0,0.0,0.9977973568281938,0.0,0.0001,19.2778058052063
3,0.05642025672613204,0.963,0.5131578947368421,0.05128205128205128,0.046053979313125146,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,0.0001,19.266064882278442
4,0.09191241971491486,0.962,0.5,0.0,0.034589443970085794,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.065191984176636
5,0.06537746474925893,0.964,0.5263157894736842,0.1,0.03469804586330535,0.9637526652452025,0.5622613803230544,0.3333333333333333,0.13333333333333333,0.9911894273127754,0.19047619047619047,2.5e-05,45.036044120788574
6,0.06183988932758878,0.967,0.5784276179013021,0.26666666666666666,0.053008264155821695,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.04258704185486
7,0.05248164952170861,0.971,0.618421052631579,0.3829787234042553,0.05875089960756034,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.00727200508118
8,0.038257581989591595,0.973,0.6826512747565379,0.509090909090909,0.07655654571374303,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.05589008331299
9,0.04354164527867717,0.975,0.683690775796039,0.5283018867924528,0.06093868675499133,0.9509594882729211,0.6845814977973568,0.3,0.4,0.9691629955947136,0.34285714285714286,2.5e-05,45.51625204086304
10,0.037844470550776214,0.979,0.7236842105263158,0.6181818181818182,0.058034856364681614,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,2.5e-05,45.94209384918213
11,0.025485294357066077,0.982,0.7884341831710253,0.7096774193548387,0.07714182109447283,0.9680170575692963,0.628928046989721,0.5,0.26666666666666666,0.9911894273127754,0.34782608695652173,2.5e-05,45.66381478309631
12,0.022129050458845185,0.986,0.8284276179013021,0.78125,0.09444458553543568,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,45.68583583831787
13,0.03078915427169053,0.982,0.8010723273881168,0.71875,0.06738206451173934,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,2.5e-05,45.7471239566803
14,0.02428582075527979,0.985,0.8279078673815516,0.7692307692307693,0.12204636703650809,0.9658848614072495,0.5633627019089574,0.4,0.13333333333333333,0.9933920704845814,0.2,1.25e-05,45.81476378440857
15,0.025416952291233662,0.985,0.8026315789473684,0.7540983606557377,0.07436660648179003,0.9701492537313433,0.6300293685756241,0.5714285714285714,0.26666666666666666,0.9933920704845814,0.36363636363636365,1.25e-05,45.83422517776489
16,0.006264033666422801,0.996,0.9473684210526316,0.9444444444444444,0.09172575688461826,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,1.25e-05,45.74125385284424
17,0.002599901750202282,0.995,0.9342105263157895,0.9295774647887324,0.11031929115292163,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,1.25e-05,45.66739201545715
18,0.011602997501132922,0.994,0.9210526315789473,0.9142857142857143,0.08175332986035208,0.9786780383795309,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,1.25e-05,45.798872232437134
19,0.005571793451751887,0.996,0.9473684210526316,0.9444444444444444,0.08150822014839677,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,1.25e-05,45.8153760433197
20,0.011944104536252196,0.994,0.9210526315789473,0.9142857142857143,0.0788572878604994,0.9680170575692963,0.6933920704845815,0.5,0.4,0.986784140969163,0.4444444444444444,1.25e-05,45.61496090888977
21,0.006038180432507496,0.995,0.9594868147499727,0.9333333333333333,0.10214676436784287,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,1.25e-05,45.61515688896179
22,0.005319507623091825,0.998,0.9863223547434075,0.9736842105263158,0.1084828379865134,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,6.25e-06,45.49013090133667
23,0.003183974044721208,0.997,0.9605263157894737,0.958904109589041,0.09818970380213873,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,6.25e-06,45.62890291213989
24,0.0012882372825310337,0.999,0.986842105263158,0.9866666666666667,0.11026988791495282,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,6.25e-06,45.474570989608765
25,0.0026057700936537925,0.997,0.9731644600065652,0.96,0.10273552932029044,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,6.25e-06,45.46803617477417
26,0.00019865288302238097,1.0,1.0,1.0,0.1064661390307308,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,6.25e-06,45.45153522491455
27,0.0019528807379132344,0.997,0.9605263157894737,0.958904109589041,0.11247856979311999,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,6.25e-06,45.50398063659668
28,0.0077749190686735165,0.998,0.9863223547434075,0.9736842105263158,0.1072824364650153,0.9722814498933902,0.6955947136563877,0.6,0.4,0.9911894273127754,0.48,6.25e-06,45.38986277580261
29,0.003277633623688923,0.998,0.9863223547434075,0.9736842105263158,0.10844175474123258,0.9744136460554371,0.728928046989721,0.6363636363636364,0.4666666666666667,0.9911894273127754,0.5384615384615384,3.125e-06,45.57381987571716
30,3.106308824495368e-05,1.0,1.0,1.0,0.1051125131250581,0.9808102345415778,0.7,1.0,0.4,1.0,0.5714285714285714,3.125e-06,45.56314706802368
