epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_time_seconds
1,1.8851655554771423,0.308,0.2980485331972543,1.669682449496377,0.464818763326226,0.36419804666101724,0.36151058635645517,0.0001,15.3787841796875
2,1.692048999786377,0.42,0.41051442932635607,1.6176016418410262,0.5053304904051172,0.4573708613958014,0.4285127154406619,0.0001,14.793500900268555
3,1.5411941614151001,0.521,0.5110869271191303,1.5934448401048493,0.5223880597014925,0.46330351945582315,0.4331836785998658,0.0001,14.993595838546753
4,1.4753908531665803,0.55,0.5462946135985667,1.5915717818081252,0.5159914712153518,0.45618575372797904,0.42927154518234834,2.5e-05,36.82591891288757
5,1.280351344347,0.63,0.6288881187208442,1.42943647014561,0.5927505330490405,0.5538611063309559,0.526171263682627,2.5e-05,36.670161962509155
6,1.1636142940521241,0.698,0.6994839296668472,1.3376971728511964,0.6311300639658849,0.5742967800282945,0.5512064770913407,2.5e-05,36.71667790412903
7,1.0148976936340333,0.766,0.7650530587990189,1.424468492394063,0.6076759061833689,0.5987087001979281,0.535136084839682,2.5e-05,36.5492377281189
8,0.951798386335373,0.817,0.8174288778778005,1.3537348482146192,0.652452025586354,0.5984913066224171,0.5719262787824556,2.5e-05,36.56652593612671
9,0.8762821969985962,0.841,0.8405413627326126,1.4094037911785182,0.6417910447761194,0.5783727136813168,0.5599152027989369,2.5e-05,36.36746001243591
10,0.8379616022109986,0.856,0.855390305496933,1.3477438586607162,0.6631130063965884,0.619871351731313,0.5864650928181603,2.5e-05,36.34347319602966
11,0.7766682765483857,0.877,0.877179572012534,1.2677375462644898,0.7014925373134329,0.6681072699360563,0.6387073215468044,2.5e-05,36.27633094787598
12,0.7811934547424316,0.886,0.8844525485083906,1.2811334461037285,0.6801705756929638,0.6338642422606329,0.6092848491904084,2.5e-05,36.28799319267273
13,0.7392561531066895,0.907,0.905697829100434,1.3017793249473897,0.6823027718550106,0.6396391022217964,0.6103852655262958,2.5e-05,36.25240182876587
14,0.7084817605018616,0.907,0.9071748717328356,1.2157573619885231,0.6993603411513859,0.6461752795208096,0.6315033230724056,2.5e-05,36.282352924346924
15,0.6746576083898544,0.925,0.9258052801612273,1.2603595622821149,0.6908315565031983,0.6533302873395667,0.6212976529958321,1.25e-05,36.467658042907715
16,0.6420325702428817,0.941,0.9391280487332379,1.1674211292124506,0.7313432835820896,0.6707995248230012,0.6662311471694009,1.25e-05,36.41929507255554
17,0.6388082622289658,0.942,0.9398007115485462,1.210396761896768,0.7292110874200426,0.694745786416356,0.6718733760855737,1.25e-05,36.64020609855652
18,0.5968396793603897,0.956,0.9557312111456531,1.1574053294114721,0.7334754797441365,0.6761966650483131,0.6723066692964677,1.25e-05,36.19312000274658
19,0.6036873896121979,0.962,0.9618223285512417,1.1671942795898869,0.720682302771855,0.6731653640990038,0.6648835079046661,1.25e-05,36.31895184516907
20,0.5864644578695297,0.962,0.9627758704449356,1.1770544557301983,0.7292110874200426,0.6833003157662135,0.6702620822626252,1.25e-05,36.19471311569214
21,0.5634919542074204,0.976,0.9756429012125172,1.182297865083731,0.7292110874200426,0.6829577400273642,0.6603151390491472,1.25e-05,36.208899974823
22,0.5649744664430618,0.975,0.9749988914511764,1.186409519743055,0.7270788912579957,0.6603591742119199,0.651438006353092,6.25e-06,36.07251310348511
23,0.5719995150566101,0.968,0.9677210827714899,1.1828315310767974,0.7420042643923241,0.679667819127599,0.6643436114665885,6.25e-06,35.999388217926025
24,0.5633242638111114,0.973,0.9739987951148392,1.1735666791386188,0.7334754797441365,0.6802146343910584,0.6625041648292951,6.25e-06,35.891989946365356
25,0.5590577111244202,0.974,0.9743312109842723,1.169489945112261,0.7292110874200426,0.6550877446774204,0.6518332253481598,6.25e-06,35.87471795082092
26,0.5575545938014984,0.969,0.9690545916257892,1.1637509302543934,0.7334754797441365,0.659794620630125,0.6594746932300337,3.125e-06,36.163856983184814
27,0.540278985619545,0.984,0.984376294329788,1.1635626799770509,0.7334754797441365,0.6677496293162091,0.6573000508964686,3.125e-06,36.21797776222229
28,0.5381755292415619,0.982,0.9820480287076585,1.1666778474092991,0.7420042643923241,0.6820480124213073,0.6704384867866586,3.125e-06,36.19367504119873
29,0.5429302731752396,0.979,0.9783499551109777,1.1538369064646234,0.7377398720682303,0.6744619651917965,0.662573667493576,3.125e-06,36.239591121673584
30,0.5367285887002945,0.983,0.982873708651743,1.1650982936943517,0.7356076759061834,0.6826357214200431,0.6678834140508676,1.5625e-06,36.263384103775024
