epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
15,0.20672591997612688,0.989,0.8679013021118285,0.835820895522388,0.9479066943562304,0.9680170575692963,0.6933920704845815,0.5,0.4,0.986784140969163,0.4444444444444444,2.5e-05,45.18790793418884
16,0.189297327232901,0.988,0.892657840026261,0.8333333333333334,0.8569076907579847,0.9744136460554371,0.6644640234948604,0.7142857142857143,0.3333333333333333,0.9955947136563876,0.45454545454545453,2.5e-05,44.859363079071045
17,0.15035451113153533,0.986,0.89161833898676,0.8108108108108109,1.3885942914085543,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,2.5e-05,44.77316093444824
18,0.12248053309494061,0.988,0.9052959842433527,0.8378378378378378,1.1888036820014762,0.9722814498933902,0.6955947136563877,0.6,0.4,0.9911894273127754,0.48,2.5e-05,44.766295194625854
19,0.017384922048044874,0.997,0.9731644600065652,0.96,1.4184563915495532,0.9701492537313433,0.6622613803230544,0.5555555555555556,0.3333333333333333,0.9911894273127754,0.4166666666666667,2.5e-05,44.69588613510132
20,0.13271509205940143,0.99,0.9189736294999453,0.8648648648648649,1.404480610586418,0.9722814498933902,0.6633627019089574,0.625,0.3333333333333333,0.9933920704845814,0.43478260869565216,2.5e-05,44.66356801986694
21,0.16893182314369146,0.991,0.9321315242367874,0.88,1.1640602529246444,0.9722814498933902,0.6311306901615271,0.6666666666666666,0.26666666666666666,0.9955947136563876,0.38095238095238093,2.5e-05,44.93622303009033
22,0.13599840533595545,0.991,0.9321315242367874,0.88,1.5147807169979106,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,1.25e-05,44.95335578918457
23,0.014870839471498306,0.994,0.9589670642302222,0.9210526315789473,1.1021470225164332,0.9722814498933902,0.6633627019089574,0.625,0.3333333333333333,0.9933920704845814,0.43478260869565216,1.25e-05,44.98065686225891
24,0.07438219778793784,0.994,0.9589670642302222,0.9210526315789473,1.236411472907438,0.976545842217484,0.6655653450807636,0.8333333333333334,0.3333333333333333,0.9977973568281938,0.47619047619047616,1.25e-05,44.90428376197815
25,0.008561325327721815,0.998,0.9736842105263157,0.972972972972973,1.0639884685067138,0.976545842217484,0.7622613803230543,0.6666666666666666,0.5333333333333333,0.9911894273127754,0.5925925925925926,1.25e-05,45.3471622467041
26,0.00783491453296933,0.998,0.9863223547434075,0.9736842105263158,1.1309723968914678,0.9786780383795309,0.7633627019089574,0.7272727272727273,0.5333333333333333,0.9933920704845814,0.6153846153846154,1.25e-05,45.49561786651611
27,0.05200233814210273,0.997,0.9731644600065652,0.96,1.094070968277004,0.9786780383795309,0.7633627019089574,0.7272727272727273,0.5333333333333333,0.9933920704845814,0.6153846153846154,1.25e-05,45.39246320724487
28,0.05289334608416482,0.997,0.9731644600065652,0.96,1.1729168531823864,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,1.25e-05,45.440943002700806
29,0.00195497836322872,1.0,1.0,1.0,1.3054298924601075,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,1.25e-05,45.51758694648743
30,0.04778690391420427,0.996,0.9726447094868147,0.9473684210526315,1.1662248858889697,0.9744136460554371,0.728928046989721,0.6363636363636364,0.4666666666666667,0.9911894273127754,0.5384615384615384,6.25e-06,45.466376066207886
