epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.672162955102045,0.963,0.5131578947368421,0.05128205128205128,0.5223552736225722,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,21.77214789390564
2,0.5721618631689025,0.96,0.5115986431775905,0.047619047619047616,0.4496126162830672,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,20.81056785583496
3,0.44600982431840386,0.959,0.574269613743298,0.22641509433962265,0.18628766312192419,0.9402985074626866,0.5501468428781204,0.11764705882352941,0.13333333333333333,0.9669603524229075,0.125,0.0001,20.963804006576538
4,0.8332241216216357,0.962,0.5252762884341832,0.09523809523809523,0.3020041825119848,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,39.308351039886475
5,0.6531453972072363,0.958,0.5358354305722727,0.125,0.40420666170741326,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,2.5e-05,38.9375
6,0.5887034888353471,0.962,0.6390195863880075,0.36666666666666664,0.4746212476148357,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,39.00575304031372
7,0.4348260393164781,0.969,0.642657840026261,0.41509433962264153,0.8118021985705189,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,38.81124305725098
8,0.361906317398263,0.969,0.642657840026261,0.41509433962264153,0.5553955971828,0.9658848614072495,0.6278267254038179,0.4444444444444444,0.26666666666666666,0.9889867841409692,0.3333333333333333,2.5e-05,39.150500774383545
9,0.40707930234027223,0.971,0.6689736294999453,0.4727272727272727,0.652621362636354,0.9680170575692963,0.5966960352422908,0.5,0.2,0.9933920704845814,0.2857142857142857,2.5e-05,39.001036643981934
10,0.2887821383675627,0.976,0.7853156800525222,0.6470588235294118,0.5297792847560964,0.9360341151385928,0.6768722466960353,0.2222222222222222,0.4,0.9537444933920705,0.2857142857142857,2.5e-05,39.13057017326355
11,0.3121248006238107,0.978,0.7863551810920233,0.6666666666666666,0.4733594548451409,0.9488272921108742,0.7479441997063143,0.32,0.5333333333333333,0.9625550660792952,0.4,2.5e-05,38.854682207107544
12,0.12025781938971011,0.987,0.8668618010723274,0.8115942028985508,0.6634400520991727,0.9701492537313433,0.6622613803230544,0.5555555555555556,0.3333333333333333,0.9911894273127754,0.4166666666666667,2.5e-05,38.97640919685364
13,0.1519680722455639,0.984,0.8653025495130758,0.7777777777777778,0.47743106913865124,0.9552238805970149,0.7512481644640234,0.36363636363636365,0.5333333333333333,0.9691629955947136,0.43243243243243246,2.5e-05,39.19987607002258
14,0.15945853908749316,0.984,0.8653025495130758,0.7777777777777778,0.9292651857752035,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,2.5e-05,38.956429958343506
15,0.04791271648582562,0.992,0.9579275631907211,0.8974358974358975,0.9878979425971051,0.9722814498933902,0.6955947136563877,0.6,0.4,0.9911894273127754,0.48,2.5e-05,39.02959704399109
16,0.0579201561244746,0.995,0.9468486705328811,0.9315068493150684,1.062086432538168,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,2.5e-05,39.25203895568848
17,0.12785548983417935,0.991,0.9321315242367874,0.88,0.5773901074767591,0.9360341151385928,0.8380323054331864,0.2972972972972973,0.7333333333333333,0.9427312775330396,0.4230769230769231,2.5e-05,39.17521810531616
18,0.07178778027061651,0.993,0.9710854579275632,0.9113924050632911,1.1532460217825296,0.976545842217484,0.6977973568281939,0.75,0.4,0.9955947136563876,0.5217391304347826,2.5e-05,39.15261101722717
19,0.021205887314252356,0.995,0.9594868147499727,0.9333333333333333,1.166537743397454,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,2.5e-05,38.93426012992859
20,0.03135410939393786,0.994,0.9589670642302222,0.9210526315789473,1.101390126999546,0.9722814498933902,0.727826725403818,0.5833333333333334,0.4666666666666667,0.9889867841409692,0.5185185185185185,1.25e-05,38.70008683204651
21,0.043380293373379904,0.995,0.9721249589670642,0.935064935064935,1.5026475723971444,0.9722814498933902,0.6955947136563877,0.6,0.4,0.9911894273127754,0.48,1.25e-05,38.90690898895264
22,0.0005885310424167641,1.0,1.0,1.0,1.4963895240582938,0.9744136460554371,0.6966960352422907,0.6666666666666666,0.4,0.9933920704845814,0.5,1.25e-05,38.872645139694214
23,0.018639689837901933,0.999,0.986842105263158,0.9866666666666667,1.4883099403908928,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,1.25e-05,38.79825282096863
24,0.03932593111800301,0.996,0.9726447094868147,0.9473684210526315,1.5380614180716072,0.9658848614072495,0.7245227606461087,0.4666666666666667,0.4666666666666667,0.9823788546255506,0.4666666666666667,6.25e-06,38.82077383995056
25,0.03615391068450801,0.997,0.9605263157894737,0.958904109589041,1.5840640655421934,0.9658848614072495,0.6922907488986785,0.46153846153846156,0.4,0.9845814977973568,0.42857142857142855,6.25e-06,38.91276288032532
26,0.04435200468745761,0.999,0.986842105263158,0.9866666666666667,1.5524508812620321,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,6.25e-06,38.91283583641052
