epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.6864999216144788,0.961,0.5121183936973411,0.04878048780487805,0.5367770415425092,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,21.581522941589355
2,0.5826357407060004,0.957,0.510039391618339,0.044444444444444446,0.4204966268076602,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,20.79948592185974
3,0.4361943234672945,0.956,0.5474340737498633,0.15384615384615385,0.1838709172898971,0.9381663113006397,0.5490455212922173,0.1111111111111111,0.13333333333333333,0.9647577092511013,0.12121212121212122,0.0001,21.221086978912354
4,0.8428403914704335,0.962,0.5126381442170916,0.05,0.3380505204322869,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,39.296196937561035
5,0.6888254573690414,0.964,0.5389539336907758,0.14285714285714285,0.5094645503112625,0.9722814498933902,0.5666666666666667,1.0,0.13333333333333333,1.0,0.23529411764705882,2.5e-05,39.392452239990234
6,0.5267225926999253,0.964,0.6147827989933253,0.3333333333333333,0.5278133365734394,0.9616204690831557,0.5289280469897211,0.2,0.06666666666666667,0.9911894273127754,0.1,2.5e-05,39.51937413215637
7,0.47571080164439083,0.969,0.6047434073749863,0.3404255319148936,0.7873809406678608,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,2.5e-05,39.535083055496216
8,0.3780294760483487,0.976,0.7221249589670642,0.5862068965517241,0.4364139666117221,0.9594882729211087,0.5600587371512482,0.25,0.13333333333333333,0.986784140969163,0.17391304347826086,2.5e-05,39.56990909576416
9,0.4754906410886512,0.966,0.653736732684101,0.41379310344827586,0.6624205627744737,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,1.25e-05,39.652796268463135
10,0.2331683471537977,0.978,0.7484407484407485,0.6333333333333333,0.6831552684288859,0.9680170575692963,0.6611600587371512,0.5,0.3333333333333333,0.9889867841409692,0.4,1.25e-05,39.5046010017395
