model,input_size,accuracy,balanced_accuracy,malignant_precision,sensitivity,specificity,malignant_f1,macro_f1,negative_predictive_value,roc_auc,pr_auc,true_negatives,false_positives,false_negatives,true_positives
DS2Net + ROI Swin-T + Full-image ResNet18 + Mask Encoder,224,0.9744136460554371,0.6966960352422907,0.6666666666666666,0.4,0.9933920704845814,0.5,0.7434354485776805,0.9804347826086957,0.8610866372980911,0.44582037680821107,451,3,9,6
