model,input_size,accuracy,balanced_accuracy,malignant_precision,sensitivity,specificity,malignant_f1,macro_f1,negative_predictive_value,roc_auc,pr_auc,true_negatives,false_positives,false_negatives,true_positives
DS2Net + ROI Swin-T + Full-image ResNet18 + Mask Encoder,384,0.9658848614072495,0.5311306901615271,0.3333333333333333,0.06666666666666667,0.9955947136563876,0.1111111111111111,0.5468599033816425,0.9699570815450643,0.8803230543318649,0.1623052687604996,452,2,14,1
