model,input_size,accuracy,balanced_accuracy,malignant_precision,sensitivity,specificity,malignant_f1,macro_f1,negative_predictive_value,roc_auc,pr_auc,true_negatives,false_positives,false_negatives,true_positives
DS2Net + ROI Swin-T + Full-image ResNet18 + Mask Encoder,224,0.9658848614072495,0.7245227606461087,0.4666666666666667,0.4666666666666667,0.9823788546255506,0.4666666666666667,0.7245227606461087,0.9823788546255506,0.9096916299559471,0.4110368470922136,446,8,8,7
