epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.7331211570393144,0.961,0.4994802494802495,0.0,0.7105375995903229,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,15.91668701171875
2,0.5666396746909675,0.963,0.5131578947368421,0.05128205128205128,0.643530732879706,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,15.825393915176392
3,0.5630557441682905,0.961,0.4994802494802495,0.0,0.5220018739107891,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,15.484176874160767
4,0.9768239211022912,0.962,0.5,0.0,0.5386923848357239,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,40.99645495414734
5,0.8092504545081327,0.962,0.5,0.0,0.5354631158021608,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,2.5e-05,40.65119004249573
6,0.8100395449893802,0.967,0.5657894736842105,0.23255813953488372,0.4839110709045275,0.9573560767590619,0.5911894273127754,0.2727272727272727,0.2,0.9823788546255506,0.23076923076923078,2.5e-05,40.610174894332886
7,0.7193621207172626,0.967,0.6037039063354852,0.32653061224489793,0.4899284082232409,0.9722814498933902,0.6311306901615271,0.6666666666666666,0.26666666666666666,0.9955947136563876,0.38095238095238093,2.5e-05,40.85129117965698
8,0.7095877700383604,0.969,0.6047434073749863,0.3404255319148936,0.8359059056484663,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,2.5e-05,40.70850396156311
9,0.47543968646273377,0.968,0.6042236568552358,0.3333333333333333,0.4984431881039376,0.9658848614072495,0.6278267254038179,0.4444444444444444,0.26666666666666666,0.9889867841409692,0.3333333333333333,2.5e-05,40.677265882492065
10,0.4521561244417313,0.967,0.6668946274209432,0.4406779661016949,0.39893030126581497,0.9680170575692963,0.628928046989721,0.5,0.26666666666666666,0.9911894273127754,0.34782608695652173,2.5e-05,40.76334285736084
11,0.447720371602463,0.974,0.7084473137104716,0.5517241379310345,0.6470623523407989,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,1.25e-05,40.667799949645996
12,0.2780038784250517,0.981,0.7752762884341833,0.6885245901639344,0.47425850548461457,0.9594882729211087,0.6245227606461087,0.3333333333333333,0.26666666666666666,0.9823788546255506,0.2962962962962963,1.25e-05,40.675097703933716
