epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.7240110838076738,0.954,0.49584199584199584,0.0,0.408474293705452,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,20.054704904556274
2,0.5627657330520023,0.961,0.4994802494802495,0.0,0.8094716253151333,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.656567096710205
3,0.5580243191505553,0.964,0.5263157894736842,0.1,0.7347549633669841,0.9658848614072495,0.4988986784140969,0.0,0.0,0.9977973568281938,0.0,0.0001,19.66256093978882
4,0.9650411078241418,0.961,0.4994802494802495,0.0,0.6385768187494147,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,45.286911964416504
5,0.7478810450521233,0.965,0.5394736842105263,0.14634146341463414,0.8354491871077914,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,45.14640402793884
6,0.6828929363463399,0.966,0.5779078673815516,0.2608695652173913,0.7321881155010747,0.9616204690831557,0.5289280469897211,0.2,0.06666666666666667,0.9911894273127754,0.1,2.5e-05,45.12943196296692
7,0.4486654899768209,0.974,0.7084473137104716,0.5517241379310345,1.0739712329844235,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,2.5e-05,45.15808582305908
8,0.5084593451850268,0.976,0.7221249589670642,0.5862068965517241,0.5303287754770659,0.9658848614072495,0.6922907488986785,0.46153846153846156,0.4,0.9845814977973568,0.42857142857142855,2.5e-05,45.094696283340454
9,0.23175175299903675,0.982,0.8010723273881168,0.71875,1.3124711011896297,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,45.15504598617554
10,0.07958844008086557,0.99,0.9189736294999453,0.8648648648648649,1.164706062574645,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,2.5e-05,45.11369323730469
11,0.07175628848386585,0.995,0.9468486705328811,0.9315068493150684,1.1698377305824428,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,2.5e-05,45.19641876220703
12,0.1443619425984047,0.993,0.9331710252762885,0.9041095890410958,1.3547038404362983,0.9722814498933902,0.6311306901615271,0.6666666666666666,0.26666666666666666,0.9955947136563876,0.38095238095238093,1.25e-05,45.095020055770874
13,0.1342849655616562,0.995,0.9468486705328811,0.9315068493150684,1.1857582528998152,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,1.25e-05,44.83809280395508
14,0.00024847736344190655,1.0,1.0,1.0,1.3820484248078229,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,1.25e-05,44.59423780441284
15,0.003224939416039369,0.999,0.986842105263158,0.9866666666666667,1.0801342164711807,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,1.25e-05,44.644200801849365
16,0.0002547708353576374,1.0,1.0,1.0,1.750164113333798,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,6.25e-06,45.405846118927
17,1.5380969921425207e-05,1.0,1.0,1.0,1.5619410061918766,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,6.25e-06,45.46364903450012
18,1.4727618446341305e-05,1.0,1.0,1.0,1.6407007139896665,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,6.25e-06,45.369786977767944
19,1.1175934991377003e-05,1.0,1.0,1.0,1.882597596421851,0.9680170575692963,0.5322320117474303,0.5,0.06666666666666667,0.9977973568281938,0.11764705882352941,6.25e-06,45.496827125549316
20,0.002217132031089725,1.0,1.0,1.0,1.6111021511388262,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,3.125e-06,45.43708086013794
