Model,Seed,Loss,Selection Metric,Val Split,No Val,Sampler,ROI,Aug,MixUp,Class Weights,Accuracy (%),Balanced Accuracy (%),Macro F1 (%),Macro Precision (%),Macro Sensitivity (%),Macro Specificity (%),MCC,ROC-AUC (%),Parameters,Misclassified (n/total)
MTA-Swin (pretrained),1,ce,-,0.0,True,balanced(b=0.5),none,strong,True,False,79.957,71.564,74.385,80.257,71.564,96.974,0.7567,93.614,27527906,94/469
