Model,Seed,Loss,Selection Metric,Val Split,No Val,Sampler,ROI,Aug,MixUp,Class Weights,Accuracy (%),Balanced Accuracy (%),Macro F1 (%),Macro Precision (%),Macro Sensitivity (%),Macro Specificity (%),MCC,ROC-AUC (%),Parameters,Misclassified (n/total)
MTA-Swin (pretrained),1,ce,-,0.0,True,balanced(b=0.5),none,strong,True,False,80.171,70.954,73.496,78.109,70.954,97.013,0.7591,94.45,27527906,93/469
