epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.7897624305334116,0.953,0.49532224532224534,0.0,0.6106249618942747,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.368999004364014
2,0.6266470966334013,0.963,0.5131578947368421,0.05128205128205128,0.5282764620796812,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,0.0001,18.977893829345703
3,0.480475971304503,0.962,0.5126381442170916,0.05,0.4393797627718493,0.9530916844349681,0.5245227606461087,0.1111111111111111,0.06666666666666667,0.9823788546255506,0.08333333333333333,0.0001,19.184594869613647
4,1.0234802800242808,0.962,0.5,0.0,0.5530354932923555,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,44.71232724189758
5,0.7577314506175473,0.965,0.5521118284276179,0.18604651162790697,0.44461275679448004,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,44.54252910614014
6,0.6751593501572388,0.965,0.5521118284276179,0.18604651162790697,0.8584827707158468,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,44.69132423400879
7,0.3799852482649426,0.974,0.7337236021446548,0.5806451612903226,1.1771769705440176,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,2.5e-05,44.68918418884277
8,0.23245718691580872,0.981,0.8637432979538242,0.7466666666666667,1.234755191706203,0.976545842217484,0.6333333333333333,1.0,0.26666666666666666,1.0,0.42105263157894735,2.5e-05,44.733526945114136
9,0.21595860767310532,0.987,0.879499945289419,0.8169014084507042,0.6765340248104511,0.9424307036247335,0.6479441997063142,0.22727272727272727,0.3333333333333333,0.9625550660792952,0.2702702702702703,2.5e-05,44.62546372413635
10,0.10342712515465116,0.995,0.9468486705328811,0.9315068493150684,1.8436475945842372,0.9722814498933902,0.5666666666666667,1.0,0.13333333333333333,1.0,0.23529411764705882,2.5e-05,44.80064511299133
11,0.0825244475475584,0.992,0.9452894189736295,0.8947368421052632,1.552869288293785,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,2.5e-05,44.85768485069275
12,0.08887779342801311,0.994,0.9463289200131306,0.918918918918919,1.839473321819217,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,1.25e-05,44.410614013671875
13,0.005929911990816013,0.999,0.986842105263158,0.9866666666666667,1.7132515670274007,0.9680170575692963,0.5966960352422908,0.5,0.2,0.9933920704845814,0.2857142857142857,1.25e-05,44.74481391906738
14,0.11832703095234164,0.996,0.9726447094868147,0.9473684210526315,1.0375140724952023,0.9637526652452025,0.6911894273127753,0.42857142857142855,0.4,0.9823788546255506,0.41379310344827586,1.25e-05,44.52211308479309
15,4.435933849164172e-05,1.0,1.0,1.0,1.8036139970409388,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,1.25e-05,44.301164865493774
16,0.0001271981822943429,1.0,1.0,1.0,2.1292094550391503,0.9680170575692963,0.5644640234948605,0.5,0.13333333333333333,0.9955947136563876,0.21052631578947367,6.25e-06,44.29241871833801
17,0.0005915358213215668,1.0,1.0,1.0,1.9925195435177543,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,6.25e-06,44.22645711898804
18,0.0405354055948045,0.999,0.986842105263158,0.9866666666666667,1.8854049699959832,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,6.25e-06,44.27104711532593
19,0.00010137640368695901,1.0,1.0,1.0,1.8613867408653433,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,6.25e-06,44.390870809555054
20,0.0007356580782728439,0.998,0.998960498960499,0.9743589743589743,1.988692187846248,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,3.125e-06,44.37832498550415
