epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.7832924930405551,0.955,0.49636174636174635,0.0,0.5974677121086995,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.590320825576782
2,0.6036916742464554,0.962,0.5,0.0,0.660953708619205,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,18.934419870376587
3,0.5171221073824462,0.965,0.5394736842105263,0.14634146341463414,0.7945370519624664,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,19.11367392539978
4,1.07221145708953,0.962,0.5,0.0,0.6083937842050032,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,44.41668677330017
5,0.7123725365059655,0.964,0.5263157894736842,0.1,0.38934941409750995,0.9658848614072495,0.5311306901615271,0.3333333333333333,0.06666666666666667,0.9955947136563876,0.1111111111111111,2.5e-05,44.39131808280945
6,0.6155873869093744,0.967,0.6037039063354852,0.32653061224489793,0.9163957870121103,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,44.492619037628174
7,0.4440156213788323,0.971,0.6689736294999453,0.4727272727272727,0.849382861501668,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,2.5e-05,44.436119079589844
8,0.31346404338975,0.98,0.7873946821315243,0.6875,1.1879192468914728,0.9722814498933902,0.5666666666666667,1.0,0.13333333333333333,1.0,0.23529411764705882,2.5e-05,44.520204067230225
9,0.35034587965024727,0.98,0.7747565379144327,0.6774193548387096,0.7782863840349137,0.9530916844349681,0.5889867841409692,0.23076923076923078,0.2,0.9779735682819384,0.21428571428571427,2.5e-05,44.794960737228394
10,0.12665256513061038,0.988,0.9052959842433527,0.8378378378378378,0.9533444770776446,0.9573560767590619,0.7201174743024963,0.3684210526315789,0.4666666666666667,0.973568281938326,0.4117647058823529,2.5e-05,44.72688388824463
11,0.06816552271742277,0.991,0.9194933800196958,0.8767123287671232,1.2314289334039252,0.976545842217484,0.6655653450807636,0.8333333333333334,0.3333333333333333,0.9977973568281938,0.47619047619047616,2.5e-05,44.50587224960327
12,0.13717768730136537,0.992,0.9579275631907211,0.8974358974358975,1.3837682437565406,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,2.5e-05,44.65361309051514
13,0.03430828336294269,0.99,0.9442499179341285,0.8717948717948718,1.9798792550859006,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,2.5e-05,44.660074949264526
14,0.02891164329381597,0.999,0.986842105263158,0.9866666666666667,1.6539073341970287,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,2.5e-05,44.75951790809631
15,0.07880870012611502,0.996,0.9726447094868147,0.9473684210526315,1.9546565234366564,0.9701492537313433,0.5655653450807636,0.6666666666666666,0.13333333333333333,0.9977973568281938,0.2222222222222222,1.25e-05,44.75028681755066
16,0.0024177505062916173,1.0,1.0,1.0,1.6126391757121503,0.9680170575692963,0.5966960352422908,0.5,0.2,0.9933920704845814,0.2857142857142857,1.25e-05,44.81527805328369
17,0.00041169901146905787,0.999,0.9994802494802495,0.987012987012987,1.611114647444197,0.9637526652452025,0.5944933920704846,0.375,0.2,0.9889867841409692,0.2608695652173913,1.25e-05,44.927916049957275
18,8.444277219332543e-05,1.0,1.0,1.0,1.9191747274810707,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,1.25e-05,44.87714695930481
19,0.0004250323624109808,1.0,1.0,1.0,2.038283988331598,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,6.25e-06,44.379857778549194
20,0.0010276733685349653,1.0,1.0,1.0,1.90798349825947,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,6.25e-06,44.18328499794006
21,0.029870420550755495,0.999,0.986842105263158,0.9866666666666667,1.734607136761492,0.9658848614072495,0.5955947136563877,0.42857142857142855,0.2,0.9911894273127754,0.2727272727272727,6.25e-06,44.24316120147705
22,4.745333208305453e-06,1.0,1.0,1.0,2.0906871225604915,0.9701492537313433,0.5977973568281938,0.6,0.2,0.9955947136563876,0.3,6.25e-06,44.472254037857056
23,1.9141235366251453e-06,1.0,1.0,1.0,2.1812829833070966,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,3.125e-06,44.95629405975342
