epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.9327910638947315,0.96,0.498960498960499,0.0,0.7244109670490226,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,23.410459280014038
2,0.6128450453932164,0.957,0.510039391618339,0.044444444444444446,1.0418639403605285,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,22.740453958511353
3,0.6391745682250107,0.959,0.4984407484407484,0.0,0.2461453031918316,0.9530916844349681,0.5889867841409692,0.23076923076923078,0.2,0.9779735682819384,0.21428571428571427,0.0001,22.864304780960083
4,0.8187239556753294,0.96,0.5115986431775905,0.047619047619047616,0.6923999589395983,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,58.41817092895508
5,0.7661944270586024,0.962,0.5126381442170916,0.05,0.5306109518793602,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,58.79009389877319
6,0.7156548407061688,0.964,0.5768683663420505,0.25,0.5248567494121616,0.9701492537313433,0.5333333333333333,1.0,0.06666666666666667,1.0,0.125,2.5e-05,58.4896080493927
7,0.5669154962352463,0.969,0.6552959842433527,0.43636363636363634,0.3953566158390062,0.9466950959488273,0.7146108663729809,0.2916666666666667,0.4666666666666667,0.9625550660792952,0.358974358974359,2.5e-05,58.6623649597168
8,0.34989716176579616,0.983,0.8268683663420506,0.746268656716418,0.5806455278711631,0.9680170575692963,0.6611600587371512,0.5,0.3333333333333333,0.9889867841409692,0.4,2.5e-05,58.64951300621033
9,0.33053062689810575,0.975,0.746881496881497,0.6031746031746031,0.6145042719895529,0.9658848614072495,0.7245227606461087,0.4666666666666667,0.4666666666666667,0.9823788546255506,0.4666666666666667,2.5e-05,58.748786211013794
10,0.2277498062948145,0.989,0.8931775905460115,0.8450704225352113,0.509135440199582,0.8507462686567164,0.6972834067547724,0.11267605633802817,0.5333333333333333,0.8612334801762115,0.18604651162790697,2.5e-05,58.64325308799744
