epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
1,0.7112105120344595,0.96,0.5115986431775905,0.047619047619047616,0.49488183691150267,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,15.556435108184814
2,0.5741826498544108,0.961,0.4994802494802495,0.0,0.5446649422101473,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,0.0001,15.302833795547485
3,0.4632337028637409,0.964,0.5389539336907758,0.14285714285714285,0.5749659468496401,0.9637526652452025,0.4977973568281938,0.0,0.0,0.9955947136563876,0.0,0.0001,14.922729969024658
4,1.0386725631321074,0.962,0.5,0.0,0.5233039390181127,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,40.657958984375
5,0.8579593784574092,0.961,0.4994802494802495,0.0,0.4757835175599188,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,40.53837490081787
6,0.6706719539597563,0.963,0.5384341831710253,0.13953488372093023,0.8547953387687339,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,40.69564914703369
7,0.613698917563572,0.963,0.5257960389539337,0.0975609756097561,1.243276641246174,0.9680170575692963,0.5,0.0,0.0,1.0,0.0,2.5e-05,40.64599418640137
8,0.6560911651575971,0.964,0.564230222124959,0.21739130434782608,0.41195369669852405,0.9722814498933902,0.5988986784140969,0.75,0.2,0.9977973568281938,0.3157894736842105,2.5e-05,40.663459062576294
9,0.4050834561515405,0.97,0.63053944632892,0.4,0.46177949483550274,0.9466950959488273,0.6179148311306901,0.2222222222222222,0.26666666666666666,0.9691629955947136,0.24242424242424243,2.5e-05,40.87419867515564
10,0.38212658843892844,0.973,0.6700131305394463,0.49056603773584906,0.6419022596835431,0.9744136460554371,0.6644640234948604,0.7142857142857143,0.3333333333333333,0.9955947136563876,0.45454545454545453,2.5e-05,40.76298713684082
11,0.42259392128977974,0.974,0.7210854579275632,0.5666666666666667,0.8692796921842093,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,2.5e-05,40.72734808921814
12,0.5049185444175832,0.974,0.6831710252762885,0.5185185185185185,0.6489663782315974,0.9744136460554371,0.6,1.0,0.2,1.0,0.3333333333333333,2.5e-05,40.705564975738525
13,0.27862634419439,0.976,0.7726775358354305,0.6363636363636364,0.4758594422656431,0.9360341151385928,0.7413362701908958,0.25806451612903225,0.5333333333333333,0.9493392070484582,0.34782608695652173,2.5e-05,40.6401150226593
14,0.3245042918186765,0.98,0.7873946821315243,0.6875,0.8542813029832251,0.9744136460554371,0.6322320117474303,0.8,0.26666666666666666,0.9977973568281938,0.4,1.25e-05,40.722001791000366
15,0.17247578223225593,0.989,0.8931775905460115,0.8450704225352113,0.9028239138326919,0.9701492537313433,0.6300293685756241,0.5714285714285714,0.26666666666666666,0.9933920704845814,0.36363636363636365,1.25e-05,40.63618874549866
16,0.05306550711174353,0.993,0.94580916949338,0.9066666666666666,0.9116939599013288,0.9680170575692963,0.628928046989721,0.5,0.26666666666666666,0.9911894273127754,0.34782608695652173,1.25e-05,40.67337417602539
17,0.08264637903037257,0.992,0.9326512747565379,0.8918918918918919,0.9451143675211489,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,1.25e-05,40.61571407318115
18,0.13508785520305028,0.994,0.933690775796039,0.9166666666666666,1.1352264700801618,0.9680170575692963,0.6933920704845815,0.5,0.4,0.986784140969163,0.4444444444444444,1.25e-05,40.66722917556763
19,0.12469080871960614,0.995,0.9594868147499727,0.9333333333333333,0.8946329914787291,0.9701492537313433,0.7267254038179148,0.5384615384615384,0.4666666666666667,0.986784140969163,0.5,1.25e-05,40.61973309516907
20,0.1570608651407206,0.992,0.9200131305394463,0.8888888888888888,1.0386307237251884,0.9722814498933902,0.727826725403818,0.5833333333333334,0.4666666666666667,0.9889867841409692,0.5185185185185185,1.25e-05,40.729222774505615
21,0.08041857223105624,0.997,0.9731644600065652,0.96,1.0679562441237538,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,1.25e-05,40.772789001464844
22,0.03594965530388225,0.998,0.9863223547434075,0.9736842105263158,1.0773805841577468,0.9744136460554371,0.6966960352422907,0.6666666666666666,0.4,0.9933920704845814,0.5,1.25e-05,40.63173794746399
23,0.1604601053631763,0.993,0.94580916949338,0.9066666666666666,0.8281893095430565,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,1.25e-05,40.66992688179016
